subject,sessions,curv,sulc,dpf003,0,1,5,10,50,100,150,200,250,300,400,500,600,700,800,900,1000,2000
CC00063AN06,15102,0.3054655238841035,0.3064177988561425,0.3121694432841919,0.2610260871600778,0.2485747202552263,0.2247708556909425,0.2079473546598989,0.1536011883337923,0.134599719176412,0.1253148194876358,0.1193202732861146,0.1153222738078724,0.1127714835137875,0.1092457162540673,0.1072087502855846,0.1058842963617911,0.1052448647971318,0.1048889539138095,0.1047968467839237,0.1049722038086891,0.1093292776173116
CC00100XX01,35000,0.3087310889751857,0.2960703271298674,0.2989018847197421,0.2597179393784443,0.2351910845874838,0.1924504841563386,0.1733332968740393,0.1320548554816502,0.1181774211342717,0.1114887571771082,0.107730752053997,0.1051755247145796,0.1033537650417521,0.1008952994646402,0.0993646701309648,0.0984503568468861,0.0978640868430281,0.0974697679898537,0.0973031100972909,0.0971541918153526,0.0995369361915203
CC00385XX15,118500,0.3083114113696919,0.3212542622704578,0.2860192733214668,0.2378488445036346,0.2223729912308046,0.1916688274498914,0.1714949669949397,0.1297313875065046,0.1153975033318008,0.1092040010446838,0.1055810496304823,0.1034698803328387,0.1020204859880588,0.1003041341041306,0.099333648505883,0.0988446201900012,0.0987214486823569,0.098745811582241,0.0989488043706986,0.0992459866524651,0.1044833764224574
CC00492AN15,140900,0.306941228381699,0.3045853392071864,0.3000121892808011,0.249160318476721,0.2356621213432626,0.2060184806112941,0.1871362513599097,0.1389919246231537,0.1194499987940441,0.1109890663175726,0.1068118921117422,0.1044215438943901,0.1029668720399442,0.101465696175976,0.1007419628773649,0.1004542664256052,0.1002947852005001,0.1003985277111751,0.1005625994052765,0.1007887024204142,0.1034203880308149
CC00617XX15,176500,0.3075354994046404,0.2654084659647858,0.2893305942615571,0.1879097944631478,0.1844314023564096,0.1745218903676877,0.1679308107630373,0.138425168275569,0.12013151017238,0.1111414200708022,0.106869429404594,0.1050732701976544,0.1043657394746053,0.1043324839251527,0.1048902768784606,0.1057146429990818,0.1066393564234623,0.1074599007835195,0.1083437267346228,0.1092221996125436,0.1168363207028174
CC00621XX11,177900,0.3103696075063332,0.2670084946227295,0.3052413156122976,0.2319984580914799,0.2218508498030771,0.1941628454227855,0.1711599246294828,0.1252305495174944,0.1141045759943111,0.1095706681550904,0.1078248718067013,0.1071434087895408,0.1069887872872735,0.1067009252689294,0.1069044848871544,0.1074727385254549,0.1080433483121922,0.1086823211657075,0.109298881164835,0.1099095707773554,0.1155376312896379
CC00672AN13,197601,0.3117512680794143,0.2861923939860622,0.3195281126970254,0.2444039293438349,0.2364328817485646,0.2228590423878272,0.2147113476278637,0.1691560932090277,0.1481364141189064,0.1363040937928245,0.1303712367231891,0.1271136018477422,0.1256214130505769,0.124779620017731,0.1260632582191103,0.1266728505003078,0.1279679848096024,0.1288486691156453,0.1296421962176404,0.1310399393972263,0.1377346920416835
CC00672BN13,200000,0.3060444529142951,0.2820918874732109,0.3022413889148564,0.2245331944973229,0.2188307942882295,0.2029140839184363,0.1870746906169051,0.1596733433785486,0.1522237389748771,0.1491522962475786,0.1465779597803089,0.1447976006973319,0.1430071579346164,0.1404343297790043,0.1391594257079047,0.1382092332279787,0.1374633600240828,0.1369989904946782,0.1365501167185606,0.1364676992532544,0.1358923490006741
CC00712XX11,221400,0.3122872131448988,0.3016756150195381,0.3054781688050518,0.2068147908578291,0.1984467553879569,0.1802836314264328,0.1676102029108679,0.1353782845909144,0.1210827844707413,0.1138966520470078,0.1092340676490851,0.1059756133273968,0.1035444459125158,0.0999107682032293,0.0973490267768311,0.0956283509110143,0.0942585399550723,0.0932017727176832,0.0924483685658871,0.0919084320764671,0.0923704076716808
CC00735XX18,222201,0.3157696049623205,0.2615709250605629,0.2958300779994263,0.2378197354362442,0.2303566067785973,0.2055055582667105,0.188488547403458,0.1468251593387579,0.1366303965735185,0.1325485370383644,0.1310070831426331,0.1299917295529552,0.1298575943765077,0.1302013318873864,0.1306691237352709,0.1306812532433934,0.1309157657248415,0.1311581600810014,0.1313499389626109,0.1315842761783703,0.1347159937164516
CC00777XX19,239102,0.3134457275660498,0.298015206481416,0.2906201486766,0.2820583595701574,0.257116860392202,0.2164077000975765,0.1949482085161193,0.1336509603167766,0.1143100194814601,0.1071174146712716,0.1030860187893043,0.1003184828464792,0.0982296880978787,0.0952313092646335,0.0931559454632139,0.0915765325354358,0.0904630216743872,0.0896520701291871,0.0891194220194672,0.0887231589061319,0.0895892003589964
CC00829XX21,17610,0.3124743742826584,0.2986340553155089,0.294563000966131,0.2353899818586028,0.2253514115192745,0.2033297749443149,0.1866701929088535,0.1467382497657238,0.1310858157031082,0.122929388176011,0.118838158780815,0.1164554926686485,0.1144844429042138,0.1122058747978934,0.1109918888031227,0.1103839853935876,0.1101681255878967,0.1100890985187226,0.1101471324430629,0.1103492533473874,0.1147216804508927
CC00839XX23,23710,0.3075173097321766,0.3110673686769944,0.3166738071470464,0.1971740382011125,0.1877126322483071,0.1694425153366243,0.1558331253196481,0.1157054150296386,0.0977269283227257,0.0902421956379609,0.0866713680436452,0.0848918480269624,0.0839184537654808,0.0830768112108826,0.0828445094563237,0.0829231194059954,0.0831727641044582,0.0834589620794293,0.0838539468399643,0.0842167010234509,0.0887150421718215
KKI2009_113,MR1,0.3108858735467623,0.2969465793024159,0.2978829087003146,0.2587193225687215,0.2482805825809145,0.2162860473236511,0.1892446749595376,0.1240925431503199,0.1080095997855708,0.1036966041252745,0.102372054982608,0.1018470764184702,0.1016522702294417,0.1018586349199562,0.1021753825727578,0.1024579907779904,0.1027284997377425,0.1030258871706967,0.103269321350323,0.1034764066921273,0.1058701420168255
KKI2009_142,MR1,0.3038469502305407,0.303828952674693,0.3038631022463443,0.2604457403788858,0.243896743448887,0.2101125071408853,0.188031054676931,0.1434102083679728,0.1310167070994225,0.1251999121145035,0.1214034366033682,0.1185240615993269,0.1161094117176803,0.1124810092750994,0.1098177891446478,0.1078076977971796,0.1062776138484109,0.1051070067383666,0.1041217567572901,0.1033929954094123,0.1016372754152711
KKI2009_505,MR1,0.3093433671332167,0.2885508176424498,0.2937811210497636,0.2639987557842638,0.2508765897522966,0.2179441599698164,0.1944159633638287,0.1404584601597361,0.1254996293825781,0.1190266825346267,0.1151894096027745,0.1125203138630112,0.1104272250886654,0.1072835085773498,0.1050501121480814,0.1033277223466208,0.101986602289507,0.101034097256079,0.1003224236965056,0.0997657778395974,0.0994926071639644
